match_id,start_time,lobby_type,r1_hero,r1_level,r1_xp,r1_gold,r1_lh,r1_kills,r1_deaths,r1_items,r2_hero,r2_level,r2_xp,r2_gold,r2_lh,r2_kills,r2_deaths,r2_items,r3_hero,r3_level,r3_xp,r3_gold,r3_lh,r3_kills,r3_deaths,r3_items,r4_hero,r4_level,r4_xp,r4_gold,r4_lh,r4_kills,r4_deaths,r4_items,r5_hero,r5_level,r5_xp,r5_gold,r5_lh,r5_kills,r5_deaths,r5_items,d1_hero,d1_level,d1_xp,d1_gold,d1_lh,d1_kills,d1_deaths,d1_items,d2_hero,d2_level,d2_xp,d2_gold,d2_lh,d2_kills,d2_deaths,d2_items,d3_hero,d3_level,d3_xp,d3_gold,d3_lh,d3_kills,d3_deaths,d3_items,d4_hero,d4_level,d4_xp,d4_gold,d4_lh,d4_kills,d4_deaths,d4_items,d5_hero,d5_level,d5_xp,d5_gold,d5_lh,d5_kills,d5_deaths,d5_items,first_blood_time,first_blood_team,first_blood_player1,first_blood_player2,radiant_bottle_time,radiant_courier_time,radiant_flying_courier_time,radiant_tpscroll_count,radiant_boots_count,radiant_ward_observer_count,radiant_ward_sentry_count,radiant_first_ward_time,dire_bottle_time,dire_courier_time,dire_flying_courier_time,dire_tpscroll_count,dire_boots_count,dire_ward_observer_count,dire_ward_sentry_count,dire_first_ward_time,duration,radiant_win,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire
250,1430516622,1,75,2,208,550,1,0,0,8,26,3,706,541,1,0,0,8,95,3,1253,1777,31,0,0,10,104,5,2057,1666,25,0,0,5,29,4,1464,955,12,0,0,3,112,1,247,650,0,0,0,8,22,5,1915,1593,20,0,0,5,86,2,411,702,5,0,0,5,8,5,1893,1651,24,0,0,10,97,3,1178,1014,9,0,0,8,,,,,28.0,-83.0,231.0,2,5,3,1,30.0,31.0,-85.0,192.0,2,4,2,0,1.0,1773,0,1828,1958,63,63
251,1430517144,7,26,2,524,686,0,0,1,9,96,3,1253,1058,7,1,1,7,39,4,1758,1751,11,3,0,7,44,3,1209,1570,23,0,0,12,57,3,922,851,1,1,0,4,22,4,1477,1079,9,0,1,6,30,2,491,547,1,0,2,9,10,4,1846,1873,26,1,0,10,60,2,507,967,3,1,1,5,55,4,1209,1178,14,0,1,11,57.0,1.0,8.0,,113.0,-83.0,182.0,2,2,2,1,-29.0,51.0,-83.0,,5,3,2,1,-27.0,2145,1,1982,4,63,3
252,1430517675,1,6,4,1272,812,8,0,0,0,71,4,1166,997,6,1,0,8,74,4,1674,1245,17,0,1,6,84,3,718,609,3,0,0,7,101,2,403,680,1,0,0,10,51,4,1246,864,9,0,0,4,26,2,517,622,0,0,0,11,86,3,930,816,3,0,0,4,8,4,1499,1828,29,0,0,6,11,4,1274,1379,13,1,1,10,134.0,1.0,9.0,,,-85.0,182.0,2,2,3,0,-19.0,137.0,-78.0,211.0,3,3,1,1,-32.0,2061,0,0,2046,0,63
253,1430517809,1,39,5,1752,1593,21,1,0,9,26,2,613,685,5,0,0,4,30,2,436,563,3,0,1,8,6,3,1523,1584,27,0,0,6,29,2,534,723,3,0,0,5,85,2,466,729,8,0,0,6,112,2,630,537,0,0,0,5,47,4,1410,1569,25,0,0,11,65,3,619,638,0,0,1,6,74,5,2059,1612,17,1,0,10,-40.0,1.0,9.0,,86.0,-88.0,197.0,3,4,2,0,-44.0,,-88.0,194.0,1,5,2,0,-29.0,1471,1,1982,1824,63,60
254,1430517887,1,92,3,817,693,1,0,0,10,20,3,796,596,0,0,0,4,34,4,1527,1014,13,0,2,7,6,4,1191,1928,29,1,0,12,96,4,1601,1009,10,0,1,8,39,5,2196,1949,17,2,0,6,7,2,303,659,0,0,0,9,44,3,1286,879,10,0,1,6,2,5,2187,1717,22,0,0,8,27,1,176,891,0,1,0,14,97.0,1.0,9.0,,,-84.0,258.0,5,3,3,0,-10.0,141.0,-61.0,,1,4,2,1,22.0,3238,0,0,1980,0,63
255,1430518011,1,42,2,627,685,0,0,0,5,86,3,974,584,3,0,0,8,52,5,2292,1720,14,1,0,8,73,4,1160,1995,26,0,0,6,85,5,2154,1548,9,2,0,8,49,5,1772,1158,14,0,1,13,88,4,1095,881,7,0,0,7,7,3,686,541,2,0,0,9,93,3,1004,1256,18,0,1,12,64,2,559,550,1,0,1,7,77.0,0.0,4.0,,150.0,-83.0,180.0,0,4,2,0,-35.0,,-83.0,198.0,6,3,2,1,83.0,1131,1,2039,1958,63,63
256,1430519127,1,94,2,527,576,2,0,3,5,96,3,847,722,3,0,0,5,75,2,613,540,1,0,0,8,35,3,1207,701,5,0,1,5,36,4,1218,611,3,0,0,7,42,3,643,859,3,0,0,10,12,5,1934,1618,27,0,0,6,50,3,1472,1235,5,1,0,10,2,4,1229,1708,14,2,0,8,21,5,2227,2008,28,1,0,8,43.0,1.0,8.0,,,-82.0,,1,3,2,0,14.0,114.0,-68.0,278.0,0,5,2,1,-3.0,1367,0,0,2047,0,63
257,1430519202,0,18,4,1136,1332,21,0,0,3,97,2,696,619,3,0,0,3,86,2,525,543,2,0,1,9,46,5,2014,1437,21,0,0,5,20,2,497,566,1,0,0,8,39,5,2286,1451,18,0,0,5,71,3,1182,1075,4,1,0,9,67,4,1075,1667,29,0,0,9,101,3,822,525,1,0,0,8,26,2,485,590,3,0,0,6,191.0,1.0,6.0,,51.0,-84.0,221.0,2,2,3,1,-31.0,68.0,-83.0,202.0,1,4,2,2,-28.0,2419,0,0,1982,3,63
258,1430519896,1,2,4,1326,1553,14,1,0,11,87,2,724,1409,1,3,1,9,25,4,1542,861,9,0,0,6,85,3,923,1500,3,2,0,7,99,5,2112,1576,24,0,0,8,98,5,2015,1434,22,0,0,9,22,4,1974,1553,25,0,0,8,101,3,593,597,1,0,1,6,15,2,654,1086,7,1,3,9,20,1,323,612,3,0,2,10,62.0,1.0,8.0,,66.0,-85.0,181.0,1,2,2,0,23.0,45.0,-85.0,,5,3,3,0,-27.0,2519,0,1920,1846,48,63
259,1430520841,1,73,2,442,1198,2,0,0,10,97,1,236,538,1,0,0,6,15,4,1530,1583,26,0,0,11,20,2,447,500,0,0,0,8,46,5,2093,1637,27,0,0,7,68,3,688,623,8,0,0,6,74,5,2003,1358,19,0,0,3,72,4,1582,1396,23,0,0,8,26,2,314,500,0,0,0,8,29,2,702,622,3,0,0,9,,,,,130.0,-80.0,180.0,2,3,2,1,4.0,,-85.0,,1,3,2,1,-13.0,2007,1,1982,1568,63,12
260,1430520944,7,30,2,616,500,0,0,0,7,46,5,2323,2139,29,1,0,9,3,1,698,1229,1,1,0,9,29,3,681,579,2,0,1,5,93,4,1294,1538,23,0,0,4,57,2,472,628,5,0,0,5,110,3,1140,541,1,0,0,7,4,4,1645,1059,13,0,2,9,32,4,1467,1554,20,0,0,7,26,2,967,903,1,1,0,7,171.0,0.0,2.0,,141.0,-83.0,189.0,0,3,2,2,38.0,,-78.0,200.0,3,1,2,0,14.0,2370,1,2038,4,63,3
262,1430521345,1,92,3,961,692,5,0,1,7,91,3,891,578,2,0,1,9,52,3,966,1481,14,1,0,5,40,3,706,813,9,0,0,7,11,5,2012,1591,26,0,0,8,8,3,987,1852,25,1,0,12,26,3,821,755,3,0,0,10,22,4,1486,693,5,0,0,8,96,4,1404,1338,8,1,1,9,25,3,781,596,0,0,0,4,133.0,1.0,5.0,,96.0,-70.0,,3,3,1,0,56.0,236.0,-75.0,181.0,2,2,2,0,-17.0,2197,0,1540,1974,35,63
263,1430521473,1,54,4,1649,1189,15,0,0,6,88,3,664,614,2,0,2,6,74,5,2003,1654,19,1,0,8,112,2,313,760,0,1,0,10,16,2,395,625,1,0,0,5,102,3,1111,1142,4,2,1,6,28,4,1521,1662,24,0,0,7,22,3,872,698,3,0,0,12,43,4,1958,1116,11,0,0,7,29,3,649,658,4,0,1,10,-3.0,0.0,2.0,,,-83.0,213.0,3,3,4,0,7.0,,-76.0,207.0,3,4,3,1,-18.0,1493,0,1920,1975,48,63
264,1430521775,1,60,3,861,605,1,0,0,8,26,2,505,683,4,0,0,8,97,4,1445,1016,9,0,2,6,8,3,1186,1690,22,1,0,7,105,4,1634,1055,10,2,1,8,39,5,2167,1777,21,1,0,7,68,2,524,920,3,1,0,11,71,3,851,870,3,0,1,9,61,3,1220,778,7,0,1,7,35,4,1180,1287,21,0,0,8,8.0,1.0,6.0,,,-81.0,210.0,3,4,1,2,-14.0,104.0,-86.0,186.0,5,3,4,1,-26.0,2147,0,0,1983,0,63
265,1430521968,7,12,4,1306,1962,28,1,0,8,25,4,1533,1142,15,0,1,6,87,2,591,935,1,1,1,9,5,2,537,753,3,0,0,9,110,5,2080,1026,12,0,0,7,14,5,1777,905,4,0,0,7,57,4,1903,821,8,0,0,10,35,2,537,724,3,0,1,5,85,3,986,1041,4,1,0,11,58,3,767,1076,12,1,1,10,-4.0,0.0,2.0,,93.0,-77.0,184.0,1,4,3,1,-30.0,156.0,-83.0,205.0,0,1,3,1,-27.0,2426,1,1974,0,63,0
266,1430522275,1,112,3,775,624,3,0,0,10,73,4,1434,1152,14,0,0,6,49,5,1707,881,10,0,0,8,110,3,1086,772,6,0,0,7,27,3,753,637,4,0,0,7,102,2,403,499,0,0,0,9,93,3,861,1197,15,0,0,5,96,4,1442,907,9,0,0,7,46,5,2230,1881,31,0,0,7,20,3,761,630,3,0,0,7,,,,,146.0,-85.0,183.0,2,3,3,1,-22.0,106.0,-86.0,184.0,2,4,2,0,-33.0,1704,0,390,1983,51,63
267,1430522642,1,39,5,2084,1810,23,0,0,11,20,3,695,829,2,0,1,7,72,3,1069,1973,27,0,0,9,85,3,766,1369,4,2,1,13,96,4,1857,1801,19,1,2,11,112,2,1167,1163,3,1,1,7,92,2,636,541,1,0,1,7,47,5,2198,1962,25,1,0,17,6,3,615,660,4,0,0,11,9,5,1865,1923,20,2,1,9,87.0,0.0,3.0,,132.0,-86.0,194.0,8,5,4,0,-29.0,178.0,-74.0,241.0,3,3,2,0,-45.0,2466,1,1796,1536,63,0
268,1430522913,1,25,5,2365,1646,25,1,0,5,47,3,700,1297,20,0,0,8,2,5,1981,1395,22,0,0,11,85,2,669,536,1,0,0,7,26,2,525,500,0,0,0,6,36,3,861,673,3,0,0,8,101,3,761,500,0,0,0,6,8,4,1320,1293,27,0,0,10,88,5,1501,888,9,0,0,11,93,4,1636,632,2,0,1,6,300.0,0.0,0.0,,103.0,-76.0,228.0,0,3,2,1,-13.0,,-79.0,181.0,2,3,2,1,-17.0,4016,0,0,0,0,16
269,1430523186,1,7,1,100,589,0,0,0,12,68,2,568,617,2,0,0,7,71,3,1128,836,7,0,0,4,67,5,1722,2061,24,1,0,8,35,5,2128,1352,18,1,0,7,101,2,394,500,0,0,0,9,42,4,1105,1265,19,0,0,8,15,5,2053,1212,14,0,0,7,69,2,603,766,5,0,2,7,25,2,558,573,2,0,0,8,76.0,0.0,3.0,,,-87.0,,4,3,3,1,-34.0,30.0,-74.0,,3,5,2,1,189.0,1797,1,2038,1846,63,63
270,1430523234,1,85,3,899,614,3,0,0,5,26,3,1017,499,0,0,0,9,12,3,1105,1748,30,0,0,12,15,5,2579,2053,22,1,0,8,39,3,1043,922,11,0,0,5,7,2,622,669,2,0,0,8,17,5,1929,1226,14,0,1,6,22,4,1499,874,10,0,0,5,75,2,573,499,0,0,0,8,47,3,701,1153,16,0,0,8,290.0,0.0,3.0,,189.0,-84.0,193.0,1,0,2,0,14.0,72.0,-82.0,,3,3,1,1,-15.0,2503,1,2023,4,63,3
271,1430523770,7,7,3,752,640,2,0,0,3,96,5,1909,1435,23,0,0,6,8,3,791,1138,6,1,1,9,5,2,415,629,2,0,0,11,60,5,1960,1401,18,0,0,7,18,3,863,1341,21,0,0,7,84,3,777,628,0,1,0,6,97,4,1402,827,8,0,0,4,43,4,1689,948,10,0,0,5,75,2,546,583,2,0,1,9,13.0,0.0,2.0,,92.0,-80.0,232.0,1,2,2,0,1.0,112.0,-80.0,291.0,1,2,4,0,280.0,2544,1,1958,384,63,48
272,1430524728,1,68,3,709,637,5,0,0,9,96,4,1186,1631,28,0,0,5,99,3,1029,775,7,0,2,6,60,2,604,521,1,0,0,7,74,5,2447,2154,28,1,0,11,29,2,402,680,3,0,0,8,22,5,1856,1483,22,0,1,7,71,2,577,808,6,0,0,6,25,3,793,909,1,1,0,10,54,4,1588,2057,29,1,0,14,53.0,1.0,9.0,,,-86.0,181.0,3,4,2,1,-48.0,120.0,-83.0,224.0,2,5,3,0,-47.0,1673,1,1982,1828,63,63
273,1430524958,1,44,3,884,1306,20,0,0,8,29,3,963,677,2,0,0,5,68,3,801,584,3,0,0,7,36,3,821,559,2,0,0,8,15,4,1831,697,5,0,0,6,27,3,705,610,2,0,0,6,38,4,1629,1088,12,0,0,7,20,1,113,499,0,0,0,9,17,5,2071,1739,28,0,0,11,48,4,1615,1461,24,0,0,13,,,,,,-81.0,186.0,0,2,3,0,-21.0,136.0,-77.0,245.0,2,3,1,0,9.0,1819,0,1536,2046,0,63
275,1430525680,1,8,3,1006,1865,29,0,0,8,96,4,1778,1399,7,2,1,10,25,5,1715,1160,15,0,0,6,57,3,865,618,1,0,0,6,26,3,906,856,0,1,0,11,106,5,1912,1154,15,0,0,4,2,3,1354,699,5,0,1,5,72,4,1565,1831,24,1,0,12,68,3,670,774,2,0,1,10,75,2,415,500,0,0,1,10,97.0,0.0,4.0,,161.0,-78.0,189.0,3,5,2,2,4.0,144.0,-74.0,226.0,3,2,3,2,1.0,1076,1,2047,1974,63,63
276,1430526747,1,95,3,1035,1588,26,0,0,11,90,3,777,550,1,0,0,8,96,3,762,500,0,0,0,4,94,4,1879,1314,18,0,0,4,26,2,310,594,1,0,0,12,5,3,619,816,7,0,0,8,30,3,725,591,2,0,0,9,47,4,1974,1330,19,0,0,9,29,5,1523,799,5,0,0,10,32,4,1299,1582,27,0,0,6,,,,,73.0,-87.0,181.0,0,0,3,2,-37.0,,-88.0,188.0,0,1,3,1,-45.0,1207,0,1968,2046,60,63
277,1430526980,1,74,5,1965,1017,13,0,0,8,54,4,1183,1677,27,0,0,3,31,3,827,499,0,0,0,7,5,2,550,651,2,0,0,10,99,3,825,540,1,0,0,6,34,5,2034,1465,22,0,0,8,20,2,257,499,0,0,0,5,80,4,1531,1678,28,0,0,4,7,1,319,499,0,0,0,7,69,2,299,560,1,0,0,5,,,,,,-79.0,222.0,1,2,2,0,-37.0,146.0,-87.0,,0,2,2,1,-19.0,2515,1,2038,0,63,0
278,1430527421,1,28,4,1721,1125,13,0,0,8,26,2,447,500,0,0,3,7,6,3,973,666,4,0,0,7,29,2,431,577,2,0,0,9,75,4,1722,956,10,0,1,3,20,3,856,1195,10,1,0,11,25,3,968,848,2,0,0,11,16,3,742,1065,2,2,0,9,41,5,1975,1574,19,1,0,6,22,5,1991,1386,17,0,0,8,-17.0,1.0,8.0,,53.0,-84.0,210.0,2,2,3,0,31.0,117.0,-82.0,182.0,1,4,2,1,-23.0,1705,0,1974,1974,63,63
279,1430527882,0,61,3,1030,1097,9,0,0,10,8,3,1101,1325,18,0,0,5,84,3,1265,1008,4,1,0,10,102,3,846,536,1,0,0,6,52,5,2091,1706,22,1,0,6,68,3,620,500,0,0,0,10,4,5,1924,860,9,0,0,8,26,2,324,571,3,0,2,8,1,3,1033,995,12,0,0,5,17,5,2078,1228,16,0,0,6,-3.0,0.0,4.0,,24.0,-83.0,,0,2,0,0,,143.0,-84.0,281.0,1,2,2,1,-7.0,2507,0,4,1796,3,63
280,1430528364,1,44,5,1962,1274,13,0,0,9,26,3,989,807,3,0,0,7,71,4,1114,940,7,0,0,6,50,2,473,771,4,0,0,11,94,3,1073,1289,17,0,0,7,8,4,1196,1641,27,0,0,9,74,4,1910,1204,18,0,0,7,7,2,473,499,0,0,0,7,9,2,494,621,2,0,0,6,29,4,1534,882,7,0,0,10,,,,,,-86.0,266.0,0,5,3,0,-14.0,212.0,-83.0,,0,2,2,0,-20.0,2908,1,1958,0,63,0
281,1430528850,1,3,2,338,500,0,0,0,7,106,5,2020,1616,14,1,0,7,73,2,427,1057,4,0,0,3,96,4,1402,1009,13,0,0,8,42,4,1504,1472,23,0,0,8,71,2,516,557,2,0,0,8,98,4,1646,959,11,0,0,7,64,3,698,500,0,0,0,11,47,5,2032,1421,19,0,1,7,8,3,1290,1463,24,0,0,10,120.0,0.0,1.0,,123.0,-73.0,,1,4,1,0,195.0,,-83.0,189.0,2,3,4,1,-5.0,1841,0,0,2038,0,63
283,1430529062,1,47,5,2055,1615,25,0,0,5,7,3,759,846,8,0,0,5,6,5,1993,1445,21,0,0,8,9,2,626,945,0,1,0,12,99,1,410,676,3,0,0,4,38,3,1305,813,8,0,1,5,84,2,540,563,3,0,0,8,25,5,1890,969,9,0,0,5,93,3,1376,1944,35,0,0,8,26,3,641,573,3,0,0,5,208.0,0.0,3.0,,,-46.0,183.0,2,4,3,1,-6.0,43.0,-82.0,181.0,1,4,2,0,-37.0,2029,1,1972,1540,63,11
284,1430530142,1,26,3,638,1202,3,1,1,15,85,4,1764,2022,20,1,0,12,90,2,519,546,1,0,4,8,21,5,1908,1919,23,1,0,12,11,4,1671,1304,20,0,2,7,39,4,1665,1681,17,2,1,11,52,5,2292,2099,21,3,0,6,71,2,471,1072,0,1,1,12,101,2,470,778,0,0,0,8,105,3,1102,954,0,2,2,6,,,,,207.0,-86.0,255.0,6,3,3,2,-41.0,68.0,-87.0,181.0,7,5,3,0,0.0,1654,1,1982,390,63,51
285,1430530711,1,25,5,2482,2216,20,3,2,11,22,4,1310,1175,17,0,1,10,8,4,1799,2022,25,2,0,13,26,3,891,1014,3,0,0,7,83,2,246,539,1,0,2,10,105,2,551,1310,2,4,1,9,32,4,1533,1240,16,0,2,11,71,4,1531,1672,9,2,0,10,39,4,1359,959,9,0,3,11,19,5,2049,1715,13,0,0,12,56.0,1.0,5.0,,227.0,-84.0,251.0,6,4,2,1,9.0,177.0,-72.0,,6,4,2,0,-12.0,1309,1,2047,1926,63,51
286,1430531133,0,25,5,2131,1201,17,0,0,5,28,3,1086,1043,11,0,0,7,109,3,746,695,5,0,1,5,5,3,945,539,1,0,0,5,75,3,789,543,1,0,0,7,27,3,858,589,0,0,0,8,22,4,1837,1432,21,0,0,6,99,5,1842,979,12,0,0,9,52,3,601,650,4,0,0,7,73,3,1150,2358,20,1,0,9,101.0,1.0,9.0,,81.0,-83.0,209.0,1,4,3,0,-15.0,65.0,-84.0,258.0,1,4,2,0,-20.0,2457,0,0,1974,0,63
287,1430532016,7,69,4,1228,1088,13,0,2,7,90,2,619,686,10,0,0,6,26,3,721,557,0,0,0,8,14,5,1958,995,11,0,0,5,12,3,1143,1263,17,0,0,10,19,5,1759,1179,16,0,0,7,86,3,1011,1131,0,1,0,10,60,2,1801,944,11,0,0,7,18,3,1807,2076,27,1,0,9,33,4,1443,1337,27,0,0,7,97.0,1.0,6.0,,50.0,-68.0,244.0,2,1,2,0,3.0,152.0,-83.0,192.0,1,4,4,0,5.0,2957,1,1974,0,63,0
288,1430532275,1,14,5,2087,1551,24,0,0,7,85,2,408,685,0,0,1,9,20,3,743,1013,0,2,0,14,6,3,963,1517,18,1,1,7,71,4,1914,1259,17,0,0,8,22,5,1975,1122,15,0,0,5,29,4,1838,1456,20,0,0,7,44,4,1378,1311,11,1,0,11,26,2,431,714,1,0,2,12,68,2,297,700,1,1,1,8,8.0,0.0,2.0,,102.0,-83.0,181.0,4,3,3,0,18.0,177.0,-86.0,273.0,2,4,3,0,-33.0,2013,1,1983,0,63,0
290,1430533020,1,65,4,1129,726,5,0,0,8,36,2,516,550,1,0,0,5,99,3,994,1578,27,0,0,9,20,3,757,500,0,0,0,7,34,5,1980,1464,19,0,0,5,26,2,413,500,0,0,0,6,11,5,2333,1627,25,0,0,4,18,3,1044,1182,17,0,0,7,2,4,1429,674,4,0,0,6,31,3,836,500,0,0,0,8,,,,,103.0,-80.0,289.0,0,5,2,1,-19.0,43.0,-87.0,269.0,0,2,3,1,7.0,1917,0,1972,1974,63,63
291,1430534532,1,44,5,1833,1765,18,1,2,8,64,2,924,939,1,1,1,11,39,4,1482,1334,10,1,2,11,110,4,1897,1653,11,3,0,8,20,1,1140,1064,1,0,2,7,73,5,1752,1678,18,1,2,9,60,3,868,1130,1,2,1,9,5,3,760,1309,1,1,1,15,55,4,1594,1496,21,0,1,9,63,4,1533,2306,16,4,2,18,5.0,1.0,9.0,,120.0,-78.0,290.0,7,5,3,1,13.0,139.0,-86.0,203.0,9,5,3,1,-13.0,3121,1,1536,454,3,51
292,1430534884,7,90,2,559,783,7,0,0,12,96,4,1015,541,1,0,1,4,87,3,721,499,0,0,0,7,82,4,1285,1555,25,0,0,6,25,5,1972,1684,26,0,0,4,112,2,542,595,0,0,0,8,20,2,429,920,3,1,0,12,17,5,2126,1473,22,0,0,7,99,3,830,669,4,0,0,9,93,4,1432,1734,29,0,0,11,82.0,1.0,6.0,,44.0,-84.0,206.0,0,3,2,1,0.0,133.0,-81.0,274.0,1,2,3,1,-5.0,2864,1,1846,4,63,51
293,1430535376,1,26,2,379,500,0,0,0,4,29,3,983,1061,14,0,2,3,7,2,543,676,1,0,1,10,6,4,1701,1836,33,0,0,5,39,4,1478,1631,14,1,0,7,96,4,1794,1501,25,0,0,8,71,2,319,500,0,0,0,6,101,3,779,821,0,1,2,10,30,3,950,787,8,1,0,9,11,4,1623,1668,20,2,0,5,55.0,0.0,4.0,,62.0,-70.0,181.0,1,4,2,0,-49.0,40.0,-82.0,200.0,3,5,2,1,-10.0,2439,0,1828,1972,63,63
294,1430536209,1,71,3,670,663,4,0,3,6,78,5,1913,966,9,0,1,5,12,4,1510,1628,28,0,1,11,87,3,814,861,0,1,1,10,85,3,857,794,5,0,0,7,99,3,1667,1509,14,1,0,6,25,5,2551,2463,28,3,0,11,86,2,691,1031,3,1,0,9,52,3,1312,1449,4,1,1,10,18,3,949,1430,20,0,0,6,94.0,1.0,7.0,,46.0,-89.0,180.0,4,5,2,0,-33.0,127.0,-88.0,203.0,2,5,3,1,-23.0,2366,1,1974,1540,63,7
295,1430536342,1,96,4,1526,977,12,0,0,10,45,4,1189,1344,14,1,0,10,52,5,2186,2053,23,2,1,8,102,3,1145,950,5,0,0,9,86,1,566,853,4,0,0,12,9,4,1480,872,7,0,1,7,62,1,202,642,2,0,1,7,71,4,1306,1023,12,0,0,7,3,2,317,592,2,0,0,9,46,5,2083,1766,20,1,1,9,4.0,1.0,9.0,,125.0,-75.0,183.0,3,5,3,3,-18.0,7.0,-75.0,,5,5,2,0,6.0,1646,1,2038,4,63,3
298,1430537027,1,87,3,561,550,1,0,0,11,74,5,1795,1100,15,0,1,11,67,4,1255,1937,27,1,0,10,40,3,947,732,0,0,0,9,96,4,1346,777,7,0,0,7,75,2,495,679,2,0,0,7,106,5,2244,2048,26,1,0,8,29,4,1145,662,4,0,1,6,93,4,1428,1375,22,0,0,6,20,3,507,621,0,0,0,12,200.0,1.0,6.0,,,-83.0,,5,2,3,1,-40.0,122.0,-87.0,221.0,4,3,2,1,-44.0,2511,0,4,2046,3,63
299,1430537069,1,83,3,888,627,3,0,0,6,110,2,706,616,3,0,2,5,27,2,308,553,0,0,1,11,32,3,1094,1335,20,0,0,9,106,4,1310,706,5,0,0,8,17,5,2287,1835,19,2,0,5,93,4,1646,1595,21,1,0,11,60,4,1202,896,6,0,0,6,58,3,838,1077,14,0,0,9,26,3,846,748,3,0,0,7,7.0,1.0,5.0,,,-71.0,279.0,3,2,2,1,-18.0,69.0,-80.0,212.0,1,5,2,0,-28.0,3731,0,6,1792,3,51
300,1430537164,1,72,2,909,898,10,0,3,11,30,3,643,499,0,0,0,9,112,4,1263,1125,0,1,0,15,39,5,2289,1970,24,1,0,9,99,4,1466,1668,29,0,0,9,110,4,1526,577,2,0,0,7,104,5,1909,1122,16,0,1,4,2,3,796,1332,12,1,1,11,20,3,765,1122,2,1,0,7,50,3,563,795,0,1,0,11,12.0,1.0,8.0,,157.0,-88.0,249.0,9,3,2,1,-42.0,102.0,-86.0,231.0,6,3,2,0,-40.0,2557,1,1959,1536,63,0
301,1430537379,1,26,3,861,608,0,0,1,8,39,4,1440,1009,12,0,2,10,84,2,485,580,1,0,0,11,98,4,1468,1077,12,0,0,5,47,3,1058,1480,13,2,0,11,75,3,974,951,5,1,0,10,99,4,1589,1550,23,0,0,10,1,3,1206,1188,17,0,0,7,21,5,2371,2262,25,2,0,10,20,3,592,661,2,0,2,9,4.0,0.0,4.0,,,-86.0,,7,2,4,0,7.0,79.0,-81.0,198.0,3,3,3,0,-28.0,1891,0,1540,1958,3,63
303,1430537493,7,80,3,922,1006,12,0,0,7,85,2,773,802,3,0,1,8,110,4,1555,1220,9,1,1,9,79,3,875,536,1,0,2,7,74,5,1960,1142,16,0,0,7,71,4,1236,1538,17,1,0,6,93,4,1497,994,8,1,1,3,57,3,1074,1011,2,1,0,6,30,2,491,644,2,0,0,12,39,5,2101,1493,12,1,0,7,9.0,1.0,7.0,,,-87.0,194.0,1,4,2,0,41.0,208.0,-84.0,192.0,0,1,2,1,-11.0,1940,0,4,1974,3,63
305,1430538631,1,95,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,,,,,0,0,0,0,,1090,1,1958,0,63,3
306,1430538798,7,22,5,2098,1718,16,1,0,5,85,3,1316,1086,13,0,1,10,67,4,1803,1516,17,0,0,8,87,3,833,728,3,0,1,9,16,2,411,588,2,0,1,11,43,4,1562,871,10,0,1,6,2,3,1119,1233,7,2,0,6,57,3,1057,905,2,0,0,9,70,4,1204,1131,7,1,0,6,68,3,1306,891,5,0,0,9,154.0,0.0,0.0,,84.0,-79.0,,4,3,2,1,30.0,,-84.0,298.0,1,2,2,1,-18.0,1739,1,2046,6,63,3
307,1430538852,1,68,3,855,872,0,0,0,8,22,5,1941,1797,23,1,0,9,20,3,768,1214,1,1,0,7,72,4,1712,2218,23,3,0,12,39,4,1681,1252,19,0,0,9,30,2,642,500,0,0,1,7,97,3,850,700,5,0,1,5,73,3,916,1139,11,0,0,9,7,3,550,663,4,0,1,8,74,4,1945,1254,19,0,2,6,34.0,0.0,3.0,,51.0,-83.0,182.0,5,5,2,0,3.0,245.0,-84.0,199.0,7,2,2,0,54.0,2033,1,2047,1792,63,48
308,1430539584,7,51,2,566,627,3,0,0,6,26,3,578,626,0,0,1,10,71,3,667,684,1,0,1,7,45,5,1831,1481,22,0,0,6,6,3,1197,1663,24,1,1,7,30,3,656,714,1,0,0,8,72,4,1312,1878,29,0,0,7,38,5,1623,1946,6,2,1,14,101,2,257,701,2,0,0,9,21,5,2000,2050,27,1,0,9,59.0,1.0,7.0,,128.0,-87.0,,4,4,2,0,31.0,129.0,-83.0,226.0,1,3,2,1,-40.0,1581,0,0,1846,0,63
309,1430539720,1,46,4,1758,1189,17,0,0,6,36,5,2210,1758,28,0,0,9,5,2,587,540,1,0,0,11,84,2,515,499,1,0,0,9,72,3,698,983,12,0,3,9,12,3,1131,1589,18,1,0,13,85,3,892,1025,2,1,0,8,49,5,2154,1537,21,0,0,6,96,4,1862,911,10,0,0,7,26,2,603,821,0,1,0,8,3.0,1.0,5.0,,223.0,-86.0,181.0,2,2,3,1,-24.0,80.0,-84.0,217.0,0,5,2,0,-24.0,2306,0,4,1844,19,63
